"都道府県名","市区町村名","イベント名","開始日","終了日","説明","場所名称","住所","緯度","経度","アクセス方法","URL","備考"
"東京都","台東区","特別展　エゴン・シーレ展","2023-01-26","2023-04-09","19世紀末ウィーンを代表する画家エゴン・シーレ（1890-1918）は、28年という短い生涯のなかで数多くの作品を残し、独自の表現を追求しました。本展では、ウィーンのレオポルド美術館の
所蔵品を中心に、シーレの初期から晩年までの絵画、素描の他、ウィーン世紀末の芸術家たちの作品を紹介し、画家の生涯とその作品、同時代の芸術の諸相を展観します。","東京都美術館","台東区上野公園8-36","35.71738549659118","139.7729226","JR上野駅から徒歩7分、東京メトロ銀座線・日比谷線上野駅から徒歩10分、京成電鉄京成上野駅から徒歩10分","https://www.tobikan.jp/",""
"東京都","台東区","東京都美術館×東京藝術大学　とびらプロジェクト","","","プロジェクト「とびらプロジェクト」。毎年広く一般から募集するアート・コミュニケータ「とびラー」と、学芸員や大学の教員、そして第一線で活躍中の専門家がともに美術館を拠点に、芸術や文化資源を活かしながら、人と作品、人と人、人と場所をつなぐ活動を展開しています。年間を通して、一般の方が参加できるプログラムを実施し、2月頃にはフォーラムも開催しています。","東京都美術館","台東区上野公園8-36","35.71738549659118","139.7729226","JR上野駅から徒歩7分、東京メトロ銀座線・日比谷線上野駅から徒歩10分、京成電鉄京成上野駅から徒歩10分","https://www.tobikan.jp/",""
"東京都","台東区","建築ツアー","","","展覧会だけではなく、美術館の建物そのものも楽しんでほしい！そんな思いから始まったツアーです。当館のアート・コミュニケータ（とびラー）の案内で、館内外を散策し、建築の魅力に迫ります。ガイド個々人のオリジナリティが発揮され、それぞれ独自のツアーを展開中です。各回のツアー日時・内容は、美術館のホームページにて随時お知らせします。","東京都美術館","台東区上野公園8-36","35.71738549659118","139.7729226","JR上野駅から徒歩7分、東京メトロ銀座線・日比谷線上野駅から徒歩10分、京成電鉄京成上野駅から徒歩10分","https://www.tobikan.jp/",""
"東京都","台東区","障害のある方のための特別鑑賞会","","","障害のある方がゆったりと安心・安全に特別展を鑑賞できるよう、休室日に特別鑑賞会を開催しています。事前申込制で特別展ごとに1回開催し、当館のアート・コミュニケータ（とびラー）が当日のサポートをします。","東京都美術館","台東区上野公園8-36","35.71738549659118","139.7729226","JR上野駅から徒歩7分、東京メトロ銀座線・日比谷線上野駅から徒歩10分、京成電鉄京成上野駅から徒歩10分","https://www.tobikan.jp/",""
"東京都","台東区","Museum Start あいうえの","","","Museum Start あいうえのは上野公園に集まる9つの文化施設が連携し、子供と大人が学びあえる環境を創造する「ラーニング・デザイン・プロジェクト」です。ファミリー向けプログラム、学校向けプログラム、ダイバーシティ・プログラムを年間を通して開催し、ミュージアムが持つ豊かな文化資源を使った主体的な学びの場を継続的に支援していきます。（要事前申込）","東京都美術館","台東区上野公園8-36","35.71738549659118","139.7729226","JR上野駅から徒歩7分、東京メトロ銀座線・日比谷線上野駅から徒歩10分、京成電鉄京成上野駅から徒歩10分","https://www.tobikan.jp/",""
"東京都","台東区","クリエイティブ・エイジング","","","誰もがクリエイティブに歳を重ねられる社会を目指し、シニア世代の方々を対象にした参加型の鑑賞や異世代交流の機会、認知症の症状のある方を対象にしたプログラム等を企画しています。","東京都美術館","台東区上野公園8-36","35.71738549659118","139.7729226","JR上野駅から徒歩7分、東京メトロ銀座線・日比谷線上野駅から徒歩10分、京成電鉄京成上野駅から徒歩10分","https://www.tobikan.jp/",""
"東京都","台東区","上野 de クラシック","","","東京音楽コンクールの入賞者の支援を目的に開催するコンサートです。ソロやアンサンブル等様々な形態の演奏をお届けします。平日の午前中を中心に、午後や夜にも開催予定です。
　会場：小ホール","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","創遊・楽落らいぶ－音楽家と落語家のコラボレーション－","","","ミニ・コンサートと、落語と音楽のコラボレーションの2本立ての公演です。スペシャル版の夜公演は、外国人にも楽しめるイラスト＆英語字幕付きで開催予定です。
　会場：小ホール","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","《響の森》コンサート","2023-01-03","2023-01-03","国内外で活躍する指揮者・ソリストを迎え、オーケストラによるコンサートを手頃な料金で鑑賞いただき、クラシック音楽の魅力をお伝えします。","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","第20回東京音楽コンクール","","","新人若手音楽家の発掘を目的としたコンクールです。2022年度は、ピアノ、金管、声楽の3部門を対象に開催します。本選ではオーケストラ伴奏による演奏審査を行い、各部門の第1位から第3位の入賞者等を選出し、表彰式を行います。　第2次予選（公開審査）　会場：小ホール
　8月20日：声楽部門、21日：ピアノ部門、22日：金管部門
　本選（公開審査）　会場：大ホール
　8月26日：声楽部門、28日：ピアノ部門、30日：金管部門","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","東京文化会館オペラBOX『子供と魔法』","2022-09-25","2022-09-25","小ホールの特性を活かした特色あるオペラ公演を、上野中央通り商店会との共催で、東京音楽コンクール入賞者を起用して開催します。ラヴェル作曲の幻想的なオペラ『子供と魔法』を、ワー
クショップ参加の子供たちを交えて上演します。
　指揮：柴田真郁　演出：岩田達宗
　会場：小ホール","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","舞台芸術創造事業オペラ『note to a friend』","2023-02-04","2023-02-05","実験的、前衛的な舞台芸術作品を多彩なコラボレーションにより創造・発信する舞台芸術創造事業。今、最も注目を集める作曲家、デヴィッド・ラングの新作を、ジャパン・ソサエティーとの共同制作でお届けします。
　原作：芥川龍之介「或旧友へ送る手記」、「点鬼簿」
　作曲：デヴィッド・ラング　演出：笈田ヨシ
　会場：小ホール","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","東京文化会館公開リハーサル","","","通常は非公開の「音楽創り」を進めていく過程を無料公開します。新たな公演の魅力や楽しみ方を発見できる事業です。
会場：大ホール","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","東京文化会館バックステージツアー","","","普段見ることのできない舞台裏等の見学を通して、当館の歴史と事業を多くの方々に知っていただき、親しみを深めていただく機会を提供します。＜舞台編＞と＜建築編＞を開催します。
　ツアー内容：大ホール舞台装置や出演者が残したサインの見学、照明の操作体験等
　会場：大ホール","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","ティータイムコンサート","","","昼下がりのひと時、大ホールのホワイエで行う無料のコンサートです。
　出演者：東京都交響楽団員
　会場：大ホール ホワイエ","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","東京音楽コンクール入賞者支援リサイタル","","","東京音楽コンクールの入賞者の支援を目的に、入賞者と東京文化
会館との共催によるリサイタルを開催します。
　会場：小ホール","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","フレッシュ名曲コンサート","","","都内の区市町村及び区市町村が指定する団体との共催により実施しています。次代を担う新進気鋭の音楽家が毎年活躍しています。
会場：都内各ホール","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","Music Program TOKYO　Enjoy Concerts!","","","東京の音楽文化の活性化・創造力の向上を目指し、「創造性」と「参加性」を柱とした事業として、多彩なコンサートを実施します。
・シアター・デビュー・プログラム
・プラチナ・シリーズ
・シャイニング・シリーズ
・3歳からの楽しいクラシック
・まちなかコンサート","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/",""
"東京都","台東区","Music Program TOKYO　Workshop Workshop!","","","ポルトガルの音楽施設「カーザ・ダ・ムジカ」をはじめとした、国内外の様々な機関と連携し、多様なワークショップを開催する他、ワークショップ・リーダーの育成プログラムを実施します。また、社会的弱者等を対象としたプログラムを充実させ、地域文化施設と連携し、若手アーティストによる地域活性化を目指す事業に取り組みます。
・国際連携企画
・東京ネットワーク計画
・コンビビアル・プロジェクト","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/","ワークショップ"
"東京都","台東区","Music Program TOKYO　Music Education Program","","","次世代を担う子供たちを中心に、幅広い層に向けて企画された、「創造性」と「参加性」を重視した音楽教育プログラムを通年で実施します。
・Talk & Lesson
・オペラをつくろう！
・アウトリーチ・コンサート
・アウトリーチ・ワークショップ","東京文化会館","台東区上野公園5-45","35.71442852473012","139.7756714","JR上野駅から徒歩１分、東京メトロ銀座線・日比谷線上野駅徒歩約5分、京成電鉄京成上野駅から徒歩７分","https://www.t-bunka.jp/","ワークショップ"
"東京都","豊島区","リサイタルシリーズ(全3公演)","","","世界を舞台に活躍する著名アーティストのリサイタル及び小編成の公演シリーズ。2021年度より「VS」と題し、ピアノ・デュオによる競演をテーマにした公演シリーズを実施します。
　出演：山中千尋、阪田知樹（ピアノ）他
　会場：コンサートホール","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","海外オーケストラシリーズ ロンドン交響楽団　演奏会","2022-10-07","2022-10-07","2020年にコロナ禍の影響で中止(延期)となった巨匠サイモン・ラトルとロンドン交響楽団による来日公演を行います。コロナ禍における希望や未来に向けたプログラムでお届けします。
　曲目：ブルックナー／交響曲第7番 他
　出演：サイモン･ラトル（指揮）、
　　　　ロンドン交響楽団（管弦楽）
　会場：コンサートホール","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","読売日本交響楽団　演奏会","2022-11-20","2022-11-20","シュ･ネトピルを指揮に迎え、マーラーの交響曲第1番を中心とする演奏会を実施します。
　曲目：マーラー／交響曲第1番『巨人』　他
　出演：トマーシュ･ネトピル（指揮）、
　　　 ヴィタリ･ユシュマノフ（バリトン）、
　　　　読売日本交響楽団（管弦楽）
　会場：コンサートホール","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","音楽大学オーケストラ･フェスティバル","","","首都圏の音楽大学とミューザ川崎シンフォニーホールと連携した共同企画公演です。12月公演では、各大学のオーケストラが出演し、2023年3月の公演では、各大学の選抜メンバーによる合同オーケストラを結成。未来に羽ばたく人材の交流・育成を行う企画として実施します。
　出演：桐朋学園大学＆武蔵野音楽大学、上野学園大学＆東邦音楽大学、井上道義（指揮）、音楽大学フェスティバル･オーケストラ（管弦楽）
　会場：コンサートホール","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","シアターオペラvol.16 マスカーニ／歌劇『カヴァレリア･ルスティカーナ』＆レオンカヴァッロ／歌劇『道化師』","","","コンサートホールの特徴を最大限に活かしたシアターオペラ･シリーズの第16回企画。オペラ史に残る名作『カヴァレリア･ルスティカーナ』＆『道化師』を全国共同制作作品として上演します。
　曲目：マスカーニ／歌劇『カヴァレリア･ルスティカーナ』
　　　　レオンカヴァッロ／歌劇『道化師』
　出演：A・パロンビ、読売日本交響楽団（管弦楽）他
　会場：コンサートホール","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","0才から聴こう?&4才から聴こう?春休みオーケストラコンサート","2023-03-23","2023-03-23","子供と一緒に音楽を楽しめる演奏会企画。0才児からと、4才児から入れる演奏会をそれぞれ1公演ずつ実施します。日頃、演奏会に行く機会の少ない子育て世代ファミリー向けに演奏曲目も工夫されたオーケストラ公演です。
　出演：読売日本交響楽団（管弦楽）他
　会場：コンサートホール","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","オルガン･ア･ラ･カルト(ナイト･ランチ･講座)","","","世界で唯一の回転するパイプオルガンを持つ東京芸術劇場ならではの事業。オルガン･コンサートを低廉な価格でお楽しみいただけます。また、聴くだけではなく学びたい方を対象にした講座も開講します。
　ナイトタイム･パイプオルガンコンサート（年間5回）
　ランチタイム･パイプオルガンコンサート（年間4回）
　パイプオルガン講座（年間3回）
　会場：コンサートホール","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","芸劇×読響ジュニア･アンサンブル･アカデミー","","","演奏経験のある小･中・高校生を対象とし、読売日本交響楽団のメンバーが演奏指導にあたるクリニック・ワークショップです。読売日本交響楽団のメンバーと共に成果発表も予定しています。
　会場：リハーサルルーム　他","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/","ワークショップ"
"東京都","豊島区","読響　土曜／日曜マチネ－シリーズ(共催事業）","","","日本を代表するトップ･オーケストラのひとつ、読売日本交響楽
団との事業提携に基づき、土日の午後に開催するコンサート･シリーズです。
　会場：コンサートホール","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","若手育成　芸劇eyes eyes plus","","","「芸劇が注目する才能たち、」と銘打ち、活動が注目される若手劇団と提携する「芸劇eyes」シリーズ、そしてeyes参加劇団が次の新たなステップとして「いつもと違うをプラスする。」挑戦を行う「eyes plus」シリーズで、若手団体の活動を応援します。2022年度は、芸劇eyes「劇団あはひ」「やしゃご」、eyes plus「タカハ劇団」「玉田企画」が登場です。
　会場：シアターイースト","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","『気づかいルーシー』","","","当劇場が2015年（平成27年）に初演し2017年（平成29年）に再演した、子供も大人も楽しめるオリジナル音楽劇の再々演。原作は松尾スズキの傑作絵本。これを劇団はえぎわ主宰ノゾエ征爾が、歌と踊りで観客を巻き込む、オリジナル音楽劇として舞台化したものです。ノゾエは松尾の愛弟子でもあり、岸田戯曲賞受賞の異才。ノゾエ流の楽しい仕掛け満載のステージが帰ってきます。
　作：松尾スズキ　演出：ノゾエ征爾
　会場：シアターイースト","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","劇団チョコレートケーキ主催　東京芸術劇場共催5演目同時連続上演","","","日本の近現代史に題材を得たオリジナル作品の上演で高い評価を集める劇団チョコレートケーキ。戦争と人間を歴史的視点で考察する代表作『追憶のアリラン』『帰還不能』『無畏』『〇六〇〇猶二人生存ス』に、新作を加えた連続上演を2会場を同時に使用して行います。
　作：古川健
　演出：日澤雄介
　会場：シアターイースト、シアターウエスト","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","東京芸術祭芸劇オータムセレクション『スカーレット・プリンセス』【アーツカウンシル東京事業】","","","ルーマニアが誇る世界的演出家のシルヴィウ・プルカレーテが、古典歌舞伎の傑作、鶴屋南北『桜姫東文章』に挑戦します。日本の古典に内在する現代にも通じるドラマトゥルギーを、グローバルな視点で舞台化したプルカレーテの『スカーレット・プリンセス』は、ヨーロッパでも大きな話題を呼びました。独自のスタイルに貫かれた演技、装置、音響、映像を斬新に組合わせた、これまでにないスペクタクルです。観る者の魂を深く揺さぶる舞台をルーマニアより招聘します。
　会場：プレイハウス","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","東京芸術祭芸劇オータムセレクション　世界の舞台、映像配信【アーツカウンシル東京事業】","","","東京芸術祭2021で上映して好評を博した『太陽劇団シネマアンソロジー』。この企画に新たな上映作品を加えた新プログラムを紹介し、海外の優れた舞台作品に、より広いファンを獲得することを目指します。またオランダの演出家イヴォ・ヴァン・ホーヴェによる人気の高い映像作品等も同時上映します。　会場：シアターイースト","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","東京芸術祭芸劇オータムセレクション　山本卓卓×北尾亘『となり街の知らない踊り子』【アーツカウンシル東京事業】","","","現代社会におけるコミュニケーションの行方を独自の手法で描き出す劇作家・山本卓卓と、ドラマ性に満ちたファンタジックなダンスが持ち味の振付家・ダンサー北尾亘がコラボレートした『となり街の知らない踊り子』。日本各地や海外で上演を重ねて好評を得てきた傑作を、新たに“2022年東京版”として上演します。　会場：シアターイースト","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","東京芸術祭芸劇オータムセレクション　プルカレーテ演出　佐々木蔵之介主演作品「守銭奴」【アーツカウンシル東京事業】","","","ルーマニアを代表する鬼才演出家シルヴィウ・プルカレーテの「スカーレット・プリンセス」来日公演に続き、同氏演出、日本人俳優による新作を「東京芸術祭」で上演します。2017年「リチャード三世」以来交流を続ける佐々木蔵之介と再びタッグを組み、歌舞伎や文楽等、日本の伝統芸能から得たアイデアも盛り込んだ創造活動が期待される注目の公演です。　演出：シルヴィウ・プルカレーテ
　会場：プレイハウス","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","芸劇dance　田中泯ダンス『外は、良寛』","","","孤高のダンサーながら全世界のアーティストからコラボレーション希望が絶えず、いっぽうで存在感ある俳優としても活躍する田中泯。盟友でもある博覧強記のクリエーター松岡正剛と組んで2020年に上演した『村のドン・キホーテ』は各界から絶賛されました。今回は田中泯・松岡正剛コンビにクロスジャンルで活躍する現代美術家の杉本博司を迎えて「良寛」に迫る新作ダンスに挑みます。
会場：プレイハウス","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","宮崎県立芸術劇場主催　東京芸術劇場共催公演「新かぼちゃといもがら物語」シリーズ『神舞の庭』","","","日本を代表する劇作家を招き、宮崎を舞台に“今を生きる”人々の営みから、新しい物語を紡ぐ宮崎発信の創造事業は全国的にも注目を集めています。2020年(令和2年）に新型コロナウイルス感染症の影響で中止となった東京公演に、満を持して挑みます。
　作：長田育恵　演出：立山ひろみ
　会場：シアターウエスト","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","木ノ下歌舞伎オンラインレクチャー","","","令和3（2021）年度に3回配信し、好評を博した、名作歌舞伎の舞台となった江戸・東京の地をテーマとした「歌舞伎ひらき街めぐり」。この企画を継続し、木ノ下歌舞伎主宰・木ノ下裕一の監修によるオンラインレクチャーをおこないます。
　収録：シンフォニースペース、リハーサルルーム他","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","芸劇danceワークショップ『未来の踊りのためのプログラム2022』","","","広く舞踊芸術に関わる創造性を促進するために、より活発な取り組みを提案してきたアーツカウンシル東京のトライアル事業を東京芸術劇場が引き継いで発展的に展開します。「座学」と「ラボラトリー」二つのプログラムを柱とし、ダンス分野にとどまらない表現者を講師として招き、舞踊芸術の将来的な在り方を思考と実践の両輪で見据え、深めていきます。
　会場：リハーサルルーム、水天宮ピット他","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/","ワークショップ"
"東京都","豊島区","東京演劇道場","","","野田秀樹芸術監督が開設した、次代を担う芝居人の育成を目指す俳優や演出家等演劇人の修行・交流の場。国内外から講師を招き、ワークショップ等を継続的に行っていきます。
会場：リハーサルルーム　他","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","レクチャー（技術セミナー）","","","舞台芸術の奥深さやその仕組みを知り、劇場をもっと楽しんでいただくための講座を開催します。舞台技術の実践を見ながら学ぶ講座等、劇場ビギナーから専門家まで、多様な人々へ参加の機会を提供します。
会場：東京芸術劇場内","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","ワークショップ","","","国内外の優れた講師を招き、またはオンラインを活用し、プフェッショナルを目指すワークショップ・ファシリテーターやエデュケーターたちの学びの場を提供します。その成果としてファシリテーターたちは子供や障害者、外国人等、誰もが劇場に親しむための企画を作成し、様々なワークショップや講座を開催します。
　会場：東京芸術劇場内","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/","ワークショップ"
"東京都","豊島区","バックステージツアー／劇場ツアー","","","「バックステージツアー」では、普段は見ることのできない劇場内各所を技術スタッフがご案内します。舞台機構・照明・音響等の体験型デモンストレーション等を行い、知られざる劇場の魅力を発見していただきます。「劇場ツアー」では、劇場見学の他、劇場内の美術品を紹介したり、屋上散策を体験する等、ツアーガイドが劇場のエピソードをたっぷり盛り込みながらご案内します。
　会場：東京芸術劇場内","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","インクルーシブダンス・プロジェクト","","","インクルーシブダンス「東京のはら表現部」連続ワークショップ及び国際障害者交流センター(ビッグ・アイ)との共催による舞台作品「Breakthrough Journey」の上演を通し、障害者の芸術文化活動参加機会を創出し、優れた身体表現力をもつインクルーシブダンスの表現者を育成、障害者と健常者によるインクルーシブな身体表現の価値を発信します。また、「東京のはら表現部」では、障害者による身体表現活動の指導者を育成するため、アウトリーチ活動も行っていきます。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","ホワイトハンドコーラス","","","「ホワイトハンドコーラス」は、障害の有無にかかわらず子供たち誰もが参加できる音楽活動です。東京芸術劇場が一般社団法人エル・システマジャパン、エル・システマコネクトの2団体と共に事業を実施しています。盲学校に通う子供たちによるコーラスのワークショップ等、視覚や聴覚障害などを持つ子供たちが音楽を通してインクルーシブな表現活動を行います。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","豊島区","社会共生セミナー","","","共生社会の実現のため、芸術文化を通して地域の包摂的環境の推進を図るためにはどうするべきなのか、公立文化施設関係者を主な対象として、レクチャーや講座を実施します。文化による多様な価値観の形成と、それを担う公立文化施設職員の知識習得の場を設けます。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.730068425530845","139.7080697","JR・東京メトロ・東武東上線・西武池袋線池袋駅から徒歩２分","https://www.geigeki.jp/",""
"東京都","港区","建物公開2023　
邸宅の記憶","2023-04-01","2023-06-04","1933年に竣工した旧朝香宮邸（東京都庭園美術館本館）の建築としての魅力を紹介する、年に一度の建物公開展です。世界的に貴重なアール・デコ建築として名高いこの建物は、当時皇族であった朝香宮家の邸宅として誕生しました。この展覧会では、宮邸時代の家具や調度を用いた邸宅空間の再現展示に加えて、かつてこの空間を往来した人々が残した写真や映像資料、工芸品、調度品、衣装などによって、宮家の暮らしの一端を紹介します。","東京都庭園美術館","港区白金台5-21-9","35.636741","139.719285","JR山手線・東急目黒線目黒駅から徒歩7分、都営三田線・東京メトロ南北線白金台駅から徒歩6分","https://www.teien-art-museum.ne.jp/",""
"東京都","港区","フィンランド・グラスアート　
輝きと彩りのモダンデザイン","2023-06-24","2023-09-03","国の歴史と共に発展してきたフィンランドのガラス。1930年代に台頭したグラスアートは、戦後の復興を経て、後にデザイン大国フィンランドの評価を確固たるものにしました。その黄金期に活躍したアーティストたちを中心に、自然の中で培われた造形やガラスが持つ表現力への探求心など、作品に込められた想いに迫ります。また、現代の作品へと繋がる系譜や日々の暮らしに根付くフィンランド・グラスの魅力について紹介します。","東京都庭園美術館","港区白金台5-21-9","35.636741","139.719285","JR山手線・東急目黒線目黒駅から徒歩7分、都営三田線・東京メトロ南北線白金台駅から徒歩6分","https://www.teien-art-museum.ne.jp/",""
